payment_id,amount,payment_method,failure_reason,previous_successful_payments,previous_failed_payments,retry_count,customer_success_rate,hour_of_payment,customer_tenure_days,recovery_action,recovered,recovered_amount
PAY_02790,5736,Net Banking,Network Error,8,2,0,0.727,12,436,Retry,1,5736
PAY_02791,2079,UPI,User Abandoned,5,3,2,0.556,19,577,Reminder,1,2079
PAY_02792,4207,Net Banking,Network Error,10,2,1,0.769,5,413,UPI Link,1,4207
PAY_02793,2295,Net Banking,Technical Error,4,3,0,0.5,10,534,Retry,1,2295
PAY_02794,2534,Net Banking,Card Declined,6,0,0,0.857,14,1236,Retry,0,0
PAY_02795,4911,Wallet,Bank Timeout,14,2,0,0.824,3,86,Retry,1,4911
PAY_02796,13377,UPI,User Abandoned,7,1,0,0.778,6,1168,UPI Link,1,13377
PAY_02797,4639,Net Banking,User Abandoned,8,1,2,0.8,6,1215,UPI Link,1,4639
PAY_02798,1776,Net Banking,Card Declined,13,2,0,0.812,20,1283,UPI Link,1,1776
PAY_02799,2930,Net Banking,Bank Timeout,8,1,1,0.8,0,635,Retry,0,0
PAY_02800,781,Card,Technical Error,5,2,0,0.625,15,1475,Retry,1,781
PAY_02801,4638,Net Banking,Card Declined,1,1,1,0.333,19,339,Retry,0,0
PAY_02802,1890,Wallet,Network Error,12,0,1,0.923,9,1367,UPI Link,1,1890
PAY_02803,2221,Card,Insufficient Funds,9,2,1,0.75,3,1,Retry,1,2221
PAY_02804,2144,UPI,Insufficient Funds,8,3,0,0.667,0,622,Reminder,1,2144
PAY_02805,13624,Card,Insufficient Funds,9,3,0,0.692,11,441,UPI Link,1,13624
PAY_02806,18117,Wallet,User Abandoned,7,1,0,0.778,2,574,Reminder,1,18117
PAY_02807,6844,UPI,Technical Error,16,4,0,0.762,3,619,Retry,1,6844
PAY_02808,5994,Wallet,Bank Timeout,8,0,0,0.889,20,1397,UPI Link,0,0
PAY_02809,33734,Wallet,Bank Timeout,11,1,0,0.846,3,177,UPI Link,0,0
PAY_02810,2644,Wallet,Network Error,6,2,2,0.667,17,560,Reminder,1,2644
PAY_02811,5517,Wallet,Insufficient Funds,9,4,2,0.643,22,314,Reminder,1,5517
PAY_02812,3407,Wallet,User Abandoned,7,4,1,0.583,0,77,Reminder,1,3407
PAY_02813,258,Wallet,Card Declined,8,0,0,0.889,0,1182,Reminder,0,0
PAY_02814,5218,UPI,Technical Error,7,2,2,0.7,9,1473,UPI Link,0,0
PAY_02815,8888,Net Banking,Insufficient Funds,9,1,2,0.818,8,386,Reminder,0,0
PAY_02816,4315,Wallet,Insufficient Funds,10,2,2,0.769,1,1154,UPI Link,0,0
PAY_02817,750,Wallet,Network Error,7,1,2,0.778,15,475,UPI Link,0,0
PAY_02818,4621,UPI,Technical Error,3,3,0,0.429,2,1225,Retry,0,0
PAY_02819,1724,Wallet,Network Error,10,2,0,0.769,11,1349,Reminder,1,1724
PAY_02820,3768,Card,Technical Error,11,1,2,0.846,20,711,Reminder,0,0
PAY_02821,4468,Wallet,Technical Error,7,1,1,0.778,11,599,Retry,1,4468
PAY_02822,2013,Wallet,User Abandoned,10,2,1,0.769,13,738,Retry,1,2013
PAY_02823,6481,UPI,Network Error,14,3,0,0.778,4,682,Reminder,1,6481
PAY_02824,1330,Wallet,Card Declined,15,1,1,0.882,21,337,Reminder,0,0
PAY_02825,6815,Net Banking,Network Error,8,2,2,0.727,4,1227,Reminder,0,0
PAY_02826,3109,Card,Network Error,11,1,0,0.846,6,1420,Retry,1,3109
PAY_02827,895,Wallet,Insufficient Funds,8,2,1,0.727,17,86,UPI Link,0,0
PAY_02828,6225,UPI,Technical Error,5,3,1,0.556,21,338,UPI Link,1,6225
PAY_02829,1219,Net Banking,Card Declined,15,3,0,0.789,10,1499,Reminder,0,0
PAY_02830,6566,Net Banking,Network Error,6,0,1,0.857,16,1346,UPI Link,1,6566
PAY_02831,1696,Card,Network Error,5,2,0,0.625,23,836,Retry,1,1696
PAY_02832,4885,UPI,Bank Timeout,11,0,2,0.917,20,930,Reminder,0,0
PAY_02833,11908,Card,User Abandoned,8,4,0,0.615,16,221,Reminder,0,0
PAY_02834,2055,UPI,User Abandoned,8,5,0,0.571,7,832,Reminder,1,2055
PAY_02835,5099,Card,Network Error,10,3,2,0.714,3,392,Reminder,0,0
PAY_02836,2708,UPI,Technical Error,10,3,0,0.714,6,381,UPI Link,1,2708
PAY_02837,980,UPI,Insufficient Funds,5,1,0,0.714,14,244,Reminder,1,980
PAY_02838,10042,Net Banking,User Abandoned,5,2,1,0.625,0,1430,UPI Link,1,10042
PAY_02839,1860,Net Banking,Card Declined,8,2,0,0.727,6,623,UPI Link,0,0
PAY_02840,2196,Wallet,User Abandoned,6,1,1,0.75,18,86,UPI Link,1,2196
PAY_02841,5237,UPI,Card Declined,7,3,0,0.636,11,64,UPI Link,1,5237
PAY_02842,3991,Wallet,Card Declined,6,1,1,0.75,3,866,UPI Link,1,3991
PAY_02843,4127,Net Banking,User Abandoned,6,1,1,0.75,0,779,Reminder,1,4127
PAY_02844,583,Wallet,Insufficient Funds,7,1,1,0.778,8,1114,Reminder,1,583
PAY_02845,6836,Card,User Abandoned,7,0,2,0.875,20,193,Reminder,1,6836
PAY_02846,2598,Net Banking,Bank Timeout,7,2,1,0.7,15,71,Retry,0,0
PAY_02847,10140,Wallet,Bank Timeout,9,1,1,0.818,13,195,Retry,1,10140
PAY_02848,1404,Card,Network Error,11,4,2,0.688,0,1037,Reminder,0,0
PAY_02849,2212,Card,Card Declined,7,0,0,0.875,22,1158,UPI Link,1,2212
PAY_02850,1888,UPI,Technical Error,11,1,1,0.846,3,1430,Retry,0,0
PAY_02851,7894,Card,Card Declined,5,1,0,0.714,5,82,UPI Link,1,7894
PAY_02852,1852,Net Banking,Card Declined,8,2,0,0.727,21,318,Retry,1,1852
PAY_02853,2346,UPI,Bank Timeout,6,1,1,0.75,15,511,Retry,1,2346
PAY_02854,3929,Card,Card Declined,8,4,0,0.615,9,375,UPI Link,0,0
PAY_02855,29063,Wallet,Bank Timeout,10,1,2,0.833,14,1436,Retry,1,29063
PAY_02856,8403,UPI,Insufficient Funds,10,1,0,0.833,4,271,UPI Link,1,8403
PAY_02857,40519,UPI,Card Declined,9,1,1,0.818,11,1432,UPI Link,1,40519
PAY_02858,5262,Net Banking,User Abandoned,8,1,1,0.8,3,858,Reminder,1,5262
PAY_02859,3797,Net Banking,Card Declined,3,3,1,0.429,22,865,UPI Link,1,3797
PAY_02860,3115,UPI,Technical Error,7,3,2,0.636,11,973,Reminder,0,0
PAY_02861,2330,Card,Bank Timeout,8,2,0,0.727,0,332,Retry,1,2330
PAY_02862,3787,Card,User Abandoned,6,1,0,0.75,14,1352,Retry,1,3787
PAY_02863,3432,Net Banking,Network Error,8,1,0,0.8,15,137,Reminder,0,0
PAY_02864,6561,Card,Network Error,6,3,1,0.6,3,1147,Retry,1,6561
PAY_02865,7669,Card,Bank Timeout,8,0,0,0.889,4,1437,Retry,1,7669
PAY_02866,1056,Net Banking,Insufficient Funds,10,2,1,0.769,0,231,UPI Link,1,1056
PAY_02867,4626,Net Banking,Network Error,6,1,1,0.75,0,622,UPI Link,0,0
PAY_02868,25535,Card,Technical Error,11,2,0,0.786,15,438,Retry,1,25535
PAY_02869,14878,Wallet,Card Declined,8,3,1,0.667,6,203,UPI Link,1,14878
PAY_02870,8436,UPI,Bank Timeout,7,4,2,0.583,4,1045,Reminder,1,8436
PAY_02871,1881,UPI,Card Declined,11,2,1,0.786,2,1160,UPI Link,0,0
PAY_02872,2931,Wallet,User Abandoned,14,2,0,0.824,7,538,Reminder,1,2931
PAY_02873,5791,Wallet,Insufficient Funds,9,0,0,0.9,12,57,Reminder,0,0
PAY_02874,4007,Net Banking,Card Declined,12,4,1,0.706,19,461,Reminder,0,0
PAY_02875,1049,Card,Card Declined,8,1,1,0.8,16,833,UPI Link,1,1049
PAY_02876,5634,Card,Bank Timeout,10,0,1,0.909,16,590,Retry,0,0
PAY_02877,2470,UPI,Card Declined,5,2,1,0.625,0,855,UPI Link,0,0
PAY_02878,2921,UPI,User Abandoned,12,2,0,0.8,20,82,Reminder,1,2921
PAY_02879,2413,Wallet,Technical Error,10,1,1,0.833,20,700,Retry,1,2413
PAY_02880,809,Net Banking,Technical Error,8,3,1,0.667,16,999,Retry,1,809
PAY_02881,692,Card,Card Declined,13,0,0,0.929,2,1417,UPI Link,1,692
PAY_02882,5979,Net Banking,Network Error,8,1,1,0.8,19,1294,Retry,1,5979
PAY_02883,2726,Net Banking,Technical Error,9,1,0,0.818,19,1052,Retry,1,2726
PAY_02884,2235,Net Banking,Bank Timeout,8,0,1,0.889,6,714,Reminder,0,0
PAY_02885,7521,Card,Technical Error,8,3,1,0.667,21,843,Retry,1,7521
PAY_02886,1384,Wallet,User Abandoned,1,1,2,0.333,6,1256,UPI Link,0,0
PAY_02887,6508,Card,User Abandoned,8,3,0,0.667,6,1408,UPI Link,1,6508
PAY_02888,1277,Net Banking,Bank Timeout,12,6,1,0.632,18,1066,Retry,1,1277
PAY_02889,16046,Net Banking,User Abandoned,7,0,0,0.875,6,1225,UPI Link,1,16046
PAY_02890,1458,Net Banking,Bank Timeout,11,2,2,0.786,15,768,Reminder,0,0
PAY_02891,11165,Wallet,User Abandoned,9,0,0,0.9,18,941,Reminder,1,11165
PAY_02892,3660,Card,Technical Error,9,0,1,0.9,2,518,Retry,1,3660
PAY_02893,12436,Wallet,Network Error,12,3,1,0.75,0,137,Retry,1,12436
PAY_02894,1274,Net Banking,Card Declined,11,7,1,0.579,17,1196,Reminder,0,0
PAY_02895,934,Wallet,Bank Timeout,6,1,0,0.75,1,876,Retry,1,934
PAY_02896,1594,Wallet,Network Error,5,2,0,0.625,15,896,Retry,1,1594
PAY_02897,2451,UPI,Bank Timeout,4,2,0,0.571,3,741,UPI Link,1,2451
PAY_02898,2423,UPI,Insufficient Funds,4,2,0,0.571,8,221,UPI Link,1,2423
PAY_02899,5233,Net Banking,Bank Timeout,9,3,0,0.692,23,1407,Retry,1,5233
PAY_02900,7001,UPI,User Abandoned,1,0,1,0.5,1,21,Reminder,1,7001
PAY_02901,1839,Net Banking,Technical Error,9,1,1,0.818,7,473,Retry,1,1839
PAY_02902,2348,Net Banking,Network Error,5,1,0,0.714,7,311,Retry,1,2348
PAY_02903,6815,Net Banking,Bank Timeout,14,4,0,0.737,12,417,Retry,1,6815
PAY_02904,6436,UPI,Bank Timeout,8,2,0,0.727,18,1258,Reminder,1,6436
PAY_02905,3619,Net Banking,Card Declined,8,1,0,0.8,3,505,Reminder,0,0
PAY_02906,8122,Card,Bank Timeout,3,2,1,0.5,19,340,UPI Link,0,0
PAY_02907,1737,Card,Technical Error,5,2,0,0.625,0,490,Retry,1,1737
PAY_02908,1498,Wallet,Network Error,8,2,1,0.727,12,914,Retry,1,1498
PAY_02909,1473,UPI,Insufficient Funds,9,2,1,0.75,22,910,Reminder,1,1473
PAY_02910,1574,Wallet,Network Error,10,1,1,0.833,0,1109,UPI Link,0,0
PAY_02911,9493,Card,User Abandoned,13,0,1,0.929,13,1074,Reminder,1,9493
PAY_02912,950,UPI,Card Declined,9,0,1,0.9,19,795,Reminder,1,950
PAY_02913,12964,Card,Technical Error,10,4,0,0.667,22,159,Retry,1,12964
PAY_02914,2880,Wallet,Bank Timeout,6,3,1,0.6,6,447,Retry,1,2880
PAY_02915,1598,Wallet,Technical Error,7,2,0,0.7,22,596,UPI Link,1,1598
PAY_02916,1047,Wallet,Network Error,9,1,1,0.818,0,1406,Reminder,1,1047
PAY_02917,19478,Card,User Abandoned,13,0,2,0.929,2,927,UPI Link,0,0
PAY_02918,2984,UPI,Card Declined,10,1,1,0.833,11,737,UPI Link,0,0
PAY_02919,2212,Wallet,Card Declined,7,4,2,0.583,14,869,UPI Link,0,0
PAY_02920,2332,Net Banking,Technical Error,6,3,0,0.6,8,751,Reminder,0,0
PAY_02921,6393,Net Banking,Card Declined,6,3,0,0.6,5,449,Reminder,1,6393
PAY_02922,4038,Card,Insufficient Funds,7,0,1,0.875,11,99,UPI Link,1,4038
PAY_02923,904,UPI,User Abandoned,8,3,0,0.667,2,1261,UPI Link,1,904
PAY_02924,3656,UPI,Technical Error,3,0,0,0.75,16,523,Retry,1,3656
PAY_02925,18369,Net Banking,Bank Timeout,8,0,1,0.889,8,381,Retry,0,0
PAY_02926,5387,Net Banking,Bank Timeout,5,2,1,0.625,2,475,UPI Link,0,0
PAY_02927,3455,UPI,Network Error,6,1,2,0.75,23,361,Reminder,1,3455
PAY_02928,6044,Wallet,Card Declined,9,1,0,0.818,7,36,Reminder,0,0
PAY_02929,2606,Card,Network Error,10,2,2,0.769,2,138,UPI Link,1,2606
PAY_02930,6844,Net Banking,Bank Timeout,18,4,1,0.783,3,948,Retry,0,0
PAY_02931,3732,Net Banking,User Abandoned,4,1,0,0.667,4,1093,UPI Link,1,3732
PAY_02932,3249,Card,Insufficient Funds,7,2,0,0.7,5,558,UPI Link,0,0
PAY_02933,3309,UPI,Network Error,4,5,1,0.4,1,807,Retry,0,0
PAY_02934,922,UPI,Card Declined,9,2,0,0.75,4,496,Reminder,0,0
PAY_02935,7827,Net Banking,Network Error,5,0,0,0.833,14,504,Retry,1,7827
PAY_02936,4482,UPI,User Abandoned,6,3,0,0.6,5,1311,UPI Link,0,0
PAY_02937,4293,UPI,Insufficient Funds,6,2,1,0.667,4,2,Reminder,1,4293
PAY_02938,2010,Wallet,User Abandoned,13,5,1,0.684,17,1109,UPI Link,1,2010
PAY_02939,8469,Wallet,User Abandoned,8,2,1,0.727,11,1241,UPI Link,1,8469
PAY_02940,1752,Wallet,Technical Error,9,3,1,0.692,13,342,Retry,1,1752
PAY_02941,9091,Wallet,Bank Timeout,13,0,0,0.929,6,151,Retry,1,9091
PAY_02942,11200,Net Banking,Technical Error,8,0,0,0.889,19,845,Retry,1,11200
PAY_02943,3296,Net Banking,Technical Error,8,4,0,0.615,10,998,Retry,1,3296
PAY_02944,1285,UPI,Bank Timeout,6,6,1,0.462,20,302,Retry,0,0
PAY_02945,853,Card,User Abandoned,7,1,0,0.778,12,501,Reminder,0,0
PAY_02946,3006,Card,Card Declined,8,2,0,0.727,15,818,UPI Link,0,0
PAY_02947,4906,Wallet,Technical Error,20,0,0,0.952,14,268,Retry,1,4906
PAY_02948,2941,UPI,Bank Timeout,7,2,0,0.7,20,208,Retry,1,2941
PAY_02949,4521,UPI,Technical Error,4,2,1,0.571,12,1339,UPI Link,1,4521
PAY_02950,15646,UPI,Network Error,6,4,0,0.545,11,1050,Retry,0,0
PAY_02951,1795,UPI,Card Declined,5,0,0,0.833,11,679,UPI Link,0,0
PAY_02952,656,Card,Insufficient Funds,10,4,0,0.667,4,1457,UPI Link,1,656
PAY_02953,1146,UPI,Insufficient Funds,5,3,1,0.556,6,1292,UPI Link,1,1146
PAY_02954,6747,UPI,Card Declined,4,2,1,0.571,10,1256,UPI Link,1,6747
PAY_02955,3166,Net Banking,Technical Error,9,1,0,0.818,1,1059,Retry,1,3166
PAY_02956,10878,Wallet,Card Declined,10,1,1,0.833,16,75,UPI Link,1,10878
PAY_02957,6577,UPI,Bank Timeout,7,2,1,0.7,10,1353,UPI Link,0,0
PAY_02958,1811,Net Banking,Bank Timeout,9,1,0,0.818,6,191,Retry,1,1811
PAY_02959,6518,Net Banking,Card Declined,13,1,0,0.867,1,91,UPI Link,1,6518
PAY_02960,4748,Card,Bank Timeout,11,2,1,0.786,18,397,Retry,1,4748
PAY_02961,12041,Card,Card Declined,6,4,1,0.545,18,523,Retry,0,0
PAY_02962,4954,Card,Insufficient Funds,10,1,0,0.833,5,77,Reminder,1,4954
PAY_02963,3505,Wallet,Insufficient Funds,8,1,0,0.8,14,340,Retry,1,3505
PAY_02964,16420,Wallet,Insufficient Funds,8,1,0,0.8,21,942,UPI Link,0,0
PAY_02965,10820,Net Banking,Network Error,9,1,2,0.818,11,961,Retry,1,10820
PAY_02966,3656,Net Banking,Network Error,10,0,1,0.909,17,678,Retry,1,3656
PAY_02967,4385,Net Banking,Network Error,6,2,0,0.667,21,1397,UPI Link,1,4385
PAY_02968,3028,Net Banking,Network Error,8,0,0,0.889,7,46,Retry,1,3028
PAY_02969,8364,Net Banking,Technical Error,8,4,1,0.615,9,1022,Reminder,1,8364
PAY_02970,4003,Wallet,Insufficient Funds,11,0,1,0.917,9,528,Reminder,1,4003
PAY_02971,2588,Card,Network Error,8,1,0,0.8,7,510,Retry,1,2588
PAY_02972,27894,Card,Insufficient Funds,3,2,2,0.5,17,1036,Reminder,0,0
PAY_02973,4246,Wallet,Card Declined,5,4,1,0.5,10,613,UPI Link,1,4246
PAY_02974,1790,Card,Network Error,9,1,1,0.818,21,136,UPI Link,0,0
PAY_02975,1945,UPI,Card Declined,3,4,1,0.375,13,316,UPI Link,0,0
PAY_02976,1090,UPI,Technical Error,9,2,0,0.75,3,631,Retry,1,1090
PAY_02977,1754,Wallet,Card Declined,8,1,1,0.8,6,831,UPI Link,1,1754
PAY_02978,3592,Card,Technical Error,11,3,0,0.733,19,338,Retry,1,3592
PAY_02979,3873,Net Banking,Network Error,9,4,1,0.643,2,207,Retry,1,3873
PAY_02980,7733,UPI,Bank Timeout,10,0,1,0.909,13,1009,UPI Link,1,7733
PAY_02981,1377,Card,Insufficient Funds,20,2,0,0.87,15,364,Reminder,1,1377
PAY_02982,1590,Net Banking,Technical Error,13,0,2,0.929,21,1434,Reminder,1,1590
PAY_02983,18989,UPI,Insufficient Funds,8,1,0,0.8,9,677,Reminder,0,0
PAY_02984,1521,UPI,Insufficient Funds,10,0,1,0.909,0,394,UPI Link,1,1521
PAY_02985,2459,Wallet,Card Declined,10,4,0,0.667,8,1216,UPI Link,1,2459
PAY_02986,7315,UPI,Network Error,6,1,0,0.75,4,134,Retry,0,0
PAY_02987,6080,Net Banking,Bank Timeout,8,1,2,0.8,22,1055,Reminder,0,0
PAY_02988,2595,Card,User Abandoned,9,1,0,0.818,1,806,UPI Link,1,2595
PAY_02989,1911,Card,User Abandoned,5,0,1,0.833,14,735,Retry,1,1911
PAY_02990,1839,Net Banking,Technical Error,8,3,2,0.667,22,822,Reminder,0,0
PAY_02991,2999,Card,Technical Error,9,0,2,0.9,10,432,Reminder,0,0
PAY_02992,14557,Card,User Abandoned,4,3,0,0.5,1,163,Reminder,0,0
PAY_02993,20114,UPI,Bank Timeout,5,2,0,0.625,14,259,Retry,0,0
PAY_02994,1547,UPI,Technical Error,10,2,0,0.769,22,656,Retry,0,0
PAY_02995,1462,Wallet,Card Declined,11,1,1,0.846,3,1320,UPI Link,1,1462
PAY_02996,11565,Net Banking,User Abandoned,11,5,0,0.647,15,1344,Reminder,1,11565
PAY_02997,2229,Card,Card Declined,10,3,0,0.714,11,136,UPI Link,1,2229
PAY_02998,3274,Net Banking,Card Declined,8,3,0,0.667,15,950,UPI Link,1,3274
PAY_02999,8251,Wallet,User Abandoned,11,2,0,0.786,14,273,UPI Link,1,8251
PAY_03000,9248,Wallet,User Abandoned,8,4,0,0.615,18,1434,Reminder,0,0
PAY_03001,17737,Card,Technical Error,8,3,1,0.667,2,998,UPI Link,1,17737
PAY_03002,2922,Net Banking,Bank Timeout,8,2,0,0.727,4,492,Retry,0,0
PAY_03003,2970,Wallet,Technical Error,6,1,0,0.75,23,370,Retry,0,0
PAY_03004,2004,UPI,User Abandoned,8,0,0,0.889,22,703,UPI Link,1,2004
PAY_03005,9909,Net Banking,Technical Error,5,3,0,0.556,3,989,UPI Link,1,9909
PAY_03006,939,Card,Bank Timeout,5,6,0,0.417,10,1394,Retry,0,0
PAY_03007,10006,Net Banking,Network Error,8,4,1,0.615,16,1210,Retry,1,10006
PAY_03008,1523,Card,Card Declined,6,0,2,0.857,1,932,Retry,0,0
PAY_03009,1267,Net Banking,Network Error,7,1,1,0.778,1,583,Retry,0,0
PAY_03010,1873,Wallet,Network Error,10,1,2,0.833,2,972,UPI Link,1,1873
PAY_03011,2151,Wallet,Card Declined,15,0,1,0.938,18,473,Retry,1,2151
PAY_03012,1847,Card,Card Declined,4,1,0,0.667,9,1336,Reminder,0,0
PAY_03013,2165,Card,User Abandoned,7,2,1,0.7,8,809,Reminder,1,2165
PAY_03014,11436,Card,Insufficient Funds,8,1,0,0.8,14,490,Reminder,0,0
PAY_03015,5562,Wallet,Insufficient Funds,6,1,0,0.75,8,1097,UPI Link,1,5562
PAY_03016,11072,Wallet,Insufficient Funds,10,1,1,0.833,23,1311,UPI Link,0,0
PAY_03017,1248,UPI,Card Declined,10,1,1,0.833,6,1094,UPI Link,1,1248
PAY_03018,5948,Net Banking,Insufficient Funds,9,0,0,0.9,12,1149,UPI Link,1,5948
PAY_03019,4127,Card,Network Error,8,1,2,0.8,6,30,UPI Link,0,0
PAY_03020,10089,UPI,Technical Error,7,1,2,0.778,7,983,Reminder,0,0
PAY_03021,2751,Card,User Abandoned,6,1,2,0.75,8,347,UPI Link,0,0
PAY_03022,6067,Net Banking,Card Declined,13,1,0,0.867,13,418,Reminder,0,0
PAY_03023,4441,Net Banking,Insufficient Funds,10,2,0,0.769,9,1111,UPI Link,0,0
PAY_03024,18048,UPI,Insufficient Funds,8,2,0,0.727,3,7,Retry,0,0
PAY_03025,387,UPI,Technical Error,9,3,0,0.692,3,925,Retry,1,387
PAY_03026,8946,Wallet,Network Error,5,3,0,0.556,15,1369,Retry,1,8946
PAY_03027,1237,UPI,Technical Error,4,2,0,0.571,11,362,Retry,0,0
PAY_03028,1895,Card,Network Error,9,0,0,0.9,23,38,Reminder,0,0
PAY_03029,922,UPI,Insufficient Funds,10,2,0,0.769,4,701,Reminder,0,0
PAY_03030,1779,Card,Card Declined,4,0,2,0.8,11,62,UPI Link,0,0
PAY_03031,2491,Wallet,Card Declined,13,3,0,0.765,16,825,UPI Link,0,0
PAY_03032,385,Card,Network Error,7,1,2,0.778,15,1201,UPI Link,0,0
PAY_03033,5191,UPI,User Abandoned,5,1,0,0.714,21,1013,UPI Link,1,5191
PAY_03034,6718,Wallet,Card Declined,8,1,0,0.8,20,756,UPI Link,1,6718
PAY_03035,3725,UPI,Insufficient Funds,12,1,1,0.857,6,8,UPI Link,1,3725
PAY_03036,1540,UPI,User Abandoned,4,2,0,0.571,20,694,Reminder,1,1540
PAY_03037,8474,UPI,Technical Error,8,2,1,0.727,2,275,UPI Link,0,0
PAY_03038,3329,UPI,Network Error,8,1,0,0.8,15,1013,Retry,1,3329
PAY_03039,1144,Net Banking,Insufficient Funds,8,3,1,0.667,1,1307,Reminder,1,1144
PAY_03040,7708,Net Banking,Network Error,10,2,1,0.769,9,80,UPI Link,0,0
PAY_03041,5194,UPI,Technical Error,10,4,2,0.667,4,1426,Reminder,0,0
PAY_03042,5511,Wallet,Bank Timeout,12,2,0,0.8,10,844,Reminder,0,0
PAY_03043,2473,Net Banking,Insufficient Funds,10,3,1,0.714,9,615,Reminder,0,0
PAY_03044,1338,UPI,Technical Error,4,1,0,0.667,5,1458,Retry,1,1338
PAY_03045,1517,Card,Network Error,10,3,1,0.714,19,206,Retry,1,1517
PAY_03046,763,UPI,Technical Error,4,2,0,0.571,10,254,Retry,0,0
PAY_03047,3822,Card,Network Error,8,2,0,0.727,7,101,Retry,1,3822
PAY_03048,1325,UPI,User Abandoned,8,4,1,0.615,18,1415,Reminder,0,0
PAY_03049,899,Net Banking,Insufficient Funds,8,1,1,0.8,1,639,Retry,0,0
PAY_03050,4705,Wallet,Insufficient Funds,4,1,2,0.667,10,552,UPI Link,1,4705
PAY_03051,2882,Card,Insufficient Funds,9,2,0,0.75,18,9,Reminder,0,0
PAY_03052,3936,Wallet,Insufficient Funds,12,1,1,0.857,11,832,UPI Link,1,3936
PAY_03053,1715,Net Banking,Bank Timeout,2,0,1,0.667,17,508,Retry,0,0
PAY_03054,2780,Card,Bank Timeout,9,0,2,0.9,18,1436,Retry,1,2780
PAY_03055,2391,UPI,Card Declined,5,1,0,0.714,23,1451,UPI Link,1,2391
PAY_03056,3236,Card,Card Declined,6,4,0,0.545,21,1072,Reminder,0,0
PAY_03057,4142,Card,Card Declined,8,1,1,0.8,7,122,UPI Link,1,4142
PAY_03058,1652,Wallet,Bank Timeout,9,1,1,0.818,9,706,Retry,1,1652
PAY_03059,6258,Wallet,Network Error,6,3,0,0.6,8,511,Retry,1,6258
PAY_03060,602,UPI,User Abandoned,14,1,1,0.875,8,1328,UPI Link,0,0
PAY_03061,6454,UPI,Insufficient Funds,9,1,1,0.818,18,392,UPI Link,1,6454
PAY_03062,810,Card,Network Error,10,0,0,0.909,20,1189,Retry,1,810
PAY_03063,4188,Card,Bank Timeout,10,2,2,0.769,1,473,Retry,1,4188
PAY_03064,1940,UPI,User Abandoned,2,1,0,0.5,21,809,Reminder,0,0
PAY_03065,7346,Card,Technical Error,9,3,0,0.692,18,6,Retry,1,7346
PAY_03066,1775,UPI,User Abandoned,6,2,0,0.667,13,220,Reminder,1,1775
PAY_03067,8966,Wallet,Bank Timeout,13,3,0,0.765,23,1328,UPI Link,1,8966
PAY_03068,876,Net Banking,Technical Error,5,0,1,0.833,12,1351,Retry,1,876
PAY_03069,2498,Net Banking,Card Declined,5,2,2,0.625,6,1301,UPI Link,0,0
PAY_03070,2313,Wallet,Technical Error,11,2,0,0.786,21,1357,Retry,1,2313
PAY_03071,3352,Wallet,Technical Error,4,0,1,0.8,1,517,Retry,1,3352
PAY_03072,2048,Wallet,Bank Timeout,11,2,0,0.786,1,940,Retry,0,0
PAY_03073,647,Card,Card Declined,7,0,0,0.875,9,289,UPI Link,1,647
PAY_03074,850,Card,Card Declined,7,0,0,0.875,15,1085,UPI Link,1,850
PAY_03075,7533,Wallet,Technical Error,9,2,0,0.75,20,460,Retry,0,0
PAY_03076,5163,Net Banking,Card Declined,7,1,1,0.778,8,329,UPI Link,1,5163
PAY_03077,11584,Wallet,Bank Timeout,7,3,0,0.636,7,1322,Retry,0,0
PAY_03078,6804,Card,Network Error,8,3,1,0.667,20,297,Retry,1,6804
PAY_03079,1354,Net Banking,Network Error,6,1,0,0.75,22,203,Retry,0,0
PAY_03080,28335,Net Banking,User Abandoned,14,5,1,0.7,0,129,UPI Link,1,28335
PAY_03081,4973,UPI,Bank Timeout,5,1,0,0.714,8,501,UPI Link,0,0
PAY_03082,22065,Card,User Abandoned,8,0,1,0.889,16,7,Reminder,1,22065
PAY_03083,941,UPI,Technical Error,10,1,2,0.833,17,860,UPI Link,1,941
PAY_03084,306,UPI,Card Declined,7,1,0,0.778,5,223,Reminder,1,306
PAY_03085,1821,Wallet,Technical Error,8,4,2,0.615,8,1201,Reminder,0,0
PAY_03086,14269,Wallet,User Abandoned,6,1,1,0.75,18,1156,Reminder,1,14269
PAY_03087,1481,Wallet,Card Declined,7,2,1,0.7,6,502,UPI Link,1,1481
PAY_03088,2929,Net Banking,Technical Error,6,0,1,0.857,7,1091,Retry,0,0
PAY_03089,6110,Card,Card Declined,8,3,1,0.667,0,1413,UPI Link,1,6110
PAY_03090,5440,Card,Bank Timeout,11,3,1,0.733,1,420,Retry,0,0
PAY_03091,19958,UPI,Insufficient Funds,9,3,2,0.692,17,904,UPI Link,0,0
PAY_03092,1599,Card,User Abandoned,11,1,0,0.846,6,760,Reminder,1,1599
PAY_03093,5382,Net Banking,Insufficient Funds,6,4,1,0.545,13,247,Retry,1,5382
PAY_03094,706,Wallet,Bank Timeout,12,1,0,0.857,10,485,Retry,1,706
PAY_03095,495,UPI,Technical Error,7,2,1,0.7,17,1289,Reminder,0,0
PAY_03096,3437,Card,Insufficient Funds,2,2,1,0.4,22,568,UPI Link,0,0
PAY_03097,2010,UPI,Card Declined,8,1,0,0.8,13,678,UPI Link,1,2010
PAY_03098,1354,Card,Network Error,8,3,0,0.667,0,875,Retry,1,1354
